gene_id,gene_name
ENSG00000213442,RPL18AP3
ENSG00000213453,FTH1P3
ENSG00000213468,RP11-453F18__B.1
ENSG00000213492,NT5C3AP1
ENSG00000213500,LAP3P2
ENSG00000213509,PPIAP16
ENSG00000213513,RP13-39P12.2
ENSG00000213522,RAC1P5
ENSG00000213526,SETP8
ENSG00000213538,KRT8P41
ENSG00000213542,RP11-467H10.1
ENSG00000213549,AC005077.8
ENSG00000213553,RPLP0P6
ENSG00000213569,RP13-383K5.4
ENSG00000213578,CPLX3
ENSG00000213590,RP11-229P13.2
ENSG00000213598,RP11-112J1.1
ENSG00000213599,SLX1A-SULT1A3
ENSG00000213600,U73169.1
ENSG00000213601,KRT18P19
ENSG00000213608,SLC25A14P1
ENSG00000213609,RP11-170M17.2
ENSG00000213613,RP11-380G5.3
ENSG00000213621,RPSAP54
ENSG00000213693,SEC14L1P1
ENSG00000213700,RPL17P50
ENSG00000213701,SETP22
ENSG00000213703,RP5-849H19.2
ENSG00000213706,AL590762.7
ENSG00000213711,PHBP7
ENSG00000213713,PIGCP1
ENSG00000213717,AC004692.5
ENSG00000213726,RPS2P52
ENSG00000213735,ANAPC10P1
ENSG00000213740,SERBP1P1
ENSG00000213742,ZNF337-AS1
ENSG00000213750,KB-1683C8.1
ENSG00000213753,CENPBD1P1
ENSG00000213754,RP11-284B18.3
ENSG00000213763,ACTBP2
ENSG00000213777,CTD-2224J9.8
ENSG00000213801,ZNF816-ZNF321P
ENSG00000213820,RPL13P2
ENSG00000213830,CFL1P5
ENSG00000213839,RP11-3J10.4
ENSG00000213842,SUGT1P2
ENSG00000213846,AC098614.2
ENSG00000213854,CNN2P6
ENSG00000213857,RP11-12M9.4
ENSG00000213865,C8orf44
ENSG00000213866,YBX1P10
ENSG00000213876,RPL7AP64
ENSG00000213881,NPM1P6
ENSG00000213888,AC005003.1
ENSG00000213896,RP11-546M4.1
ENSG00000213904,LIPE-AS1
ENSG00000213917,RPL5P8
ENSG00000213950,RPS10P2
ENSG00000213963,AC074286.1
ENSG00000213976,CTD-2561J22.2
ENSG00000213979,RPL7AP14
ENSG00000213985,AC078899.1
ENSG00000213997,PGAM1P7
ENSG00000214018,RRM2P3
ENSG00000214019,RP6-218J18.2
ENSG00000214027,ARPC3P5
ENSG00000214067,RP11-549L6.2
ENSG00000214070,AC011999.1
ENSG00000214077,GNAQP1
ENSG00000214093,RP11-247I13.3
ENSG00000214106,PAXIP1-AS2
ENSG00000214110,LDHAP4
ENSG00000214124,SNRPEP9
ENSG00000214135,AC024560.3
ENSG00000214140,PRCD
ENSG00000214146,RP11-699L21.1
ENSG00000214174,AMZ2P1
ENSG00000214176,PLEKHM1P
ENSG00000214178,PPIAP23
ENSG00000214182,PTMAP5
ENSG00000214184,AC012487.2
ENSG00000214185,XPOTP1
ENSG00000214188,ST7-OT4
ENSG00000214189,ZNF788
ENSG00000214190,RP11-12D24.7
ENSG00000214198,RP11-642P15.1
ENSG00000214199,EEF1A1P12
ENSG00000214203,RPS4XP1
ENSG00000214216,IQCJ
ENSG00000214223,HNRNPA1P10
ENSG00000214243,AC004980.10
ENSG00000214244,SETP21
ENSG00000214248,AC010336.1
ENSG00000214249,CTAGE11P
ENSG00000214253,FIS1
ENSG00000214264,RP11-356J5.5
ENSG00000214265,SNURF
ENSG00000214269,LGMNP1
ENSG00000214273,AGGF1P1
ENSG00000214293,RSBN1L-AS1
ENSG00000214295,FOXO1B
ENSG00000214300,SPDYE3
ENSG00000214301,RP11-91K8.4
ENSG00000214313,AZGP1P1
ENSG00000214331,RP11-252A24.2
ENSG00000214335,CTAGE16P
ENSG00000214344,OR4F13P
ENSG00000214359,RPL18P10
ENSG00000214369,AC009967.3
ENSG00000214389,RPS3AP26
ENSG00000214391,RP11-121L10.3
ENSG00000214401,KANSL1-AS1
ENSG00000214413,BBIP1
ENSG00000214424,FAM149B1P1
ENSG00000214425,LRRC37A4P
ENSG00000214429,CYCSP6
ENSG00000214432,AC068831.10
ENSG00000214439,FAM185BP
ENSG00000214455,RCN1P2
ENSG00000214460,TPT1P6
ENSG00000214465,SMARCE1P6
ENSG00000214485,RPL7P1
ENSG00000214514,KRT42P
ENSG00000214534,ZNF705E
ENSG00000214535,RPS15AP1
ENSG00000214544,GTF2IRD2P1
ENSG00000214552,COPS8P2
ENSG00000214553,LRRC37A11P
ENSG00000214607,ADAM24P
ENSG00000214626,POLR3DP1
ENSG00000214629,RPSAP6
ENSG00000214646,RP11-114H24.4
ENSG00000214659,KRT8P26
ENSG00000214688,C10orf105
ENSG00000214691,AC104654.1
ENSG00000214719,AC005562.1
ENSG00000214745,RP11-54I5.1
ENSG00000214765,SEPT7P2
ENSG00000214770,RP11-544I20.2
ENSG00000214773,RP11-717D12.1
ENSG00000214776,RP11-726G1.1
ENSG00000214783,POLR2J4
ENSG00000214796,RP11-480I12.5
ENSG00000214797,RP11-1036E20.9
ENSG00000214812,RP5-1053E7.3
ENSG00000214820,MPRIPP1
ENSG00000214825,EI24P3
ENSG00000214826,DDX12P
ENSG00000214832,UPF3AP2
ENSG00000214835,RPL23AP6
ENSG00000214837,RP11-261C10.3
ENSG00000214870,AC004540.5
ENSG00000214875,MED28P1
ENSG00000214890,CTD-2299I21.1
ENSG00000214892,USP8P1
ENSG00000214894,LINC00243
ENSG00000214900,C14orf182
ENSG00000214919,AC104472.1
ENSG00000214922,HLA-F-AS1
ENSG00000214946,TBC1D26
ENSG00000214955,AP000318.2
ENSG00000214973,CHCHD3P3
ENSG00000214975,PPIAP29
ENSG00000214992,AKAP17BP
ENSG00000214998,AC006465.4
ENSG00000214999,AC129492.6
ENSG00000215000,RP1-31B8.1
ENSG00000215004,MESTP4
ENSG00000215014,AL645728.1
ENSG00000215022,RP1-257A7.4
ENSG00000215030,RPL13P12
ENSG00000215032,GNL3LP1
ENSG00000215039,CD27-AS1
ENSG00000215067,AC027763.2
ENSG00000215068,AC025171.1
ENSG00000215070,XRCC6P5
ENSG00000215096,IFITM8P
ENSG00000215097,DUSP8P3
ENSG00000215105,TTC3P1
ENSG00000215117,LINC00588
ENSG00000215120,AL590763.5
ENSG00000215146,RP11-313J2.1
ENSG00000215149,KRT18P32
ENSG00000215154,AC141586.5
ENSG00000215158,RP11-1023L17.1
ENSG00000215184,RP11-8L18.2
ENSG00000215190,LINC00680
ENSG00000215196,AC091878.1
ENSG00000215210,RBMXP2
ENSG00000215221,UBA52P6
ENSG00000215241,RP11-266K4.9
ENSG00000215244,RP11-563J2.2
ENSG00000215246,RP11-43F13.3
ENSG00000215256,DHRS4-AS1
ENSG00000215271,HOMEZ
ENSG00000215278,RPS7P6
ENSG00000215284,RP11-198M15.1
ENSG00000215297,RP11-62E14.2
ENSG00000215302,CTD-3092A11.1
ENSG00000215349,MRPL3P1
ENSG00000215374,FAM66B
ENSG00000215386,LINC00478
ENSG00000215388,ACTG1P3
ENSG00000215414,PSMA6P1
ENSG00000215417,MIR17HG
ENSG00000215418,PEX12P1
ENSG00000215424,MCM3AP-AS1
ENSG00000215458,AP001053.11
ENSG00000215480,OR7E37P
ENSG00000215481,BCRP3
ENSG00000215483,LINC00598
ENSG00000215492,HNRNPA1P7
ENSG00000215498,FAM230B
ENSG00000215512,AP005901.1
ENSG00000215515,IFIT1P1
ENSG00000215533,LINC00189
ENSG00000215559,ANKRD20A11P
ENSG00000215571,GRK6P1
ENSG00000215572,ESRRAP1
ENSG00000215595,C20orf202
ENSG00000215604,ZNF962P
ENSG00000215630,GUSBP9
ENSG00000215769,hsa-mir-6080
ENSG00000215790,SLC35E2
ENSG00000215795,RP11-488L18.3
ENSG00000215808,LINC01139
ENSG00000215833,QRSL1P1
ENSG00000215835,RP11-9L18.2
ENSG00000215837,SDHAP2
ENSG00000215838,RP11-466F5.6
ENSG00000215840,RP11-122G18.7
ENSG00000215859,RP6-74O6.2
ENSG00000215861,WI2-1896O14.1
ENSG00000215869,RP11-364B6.1
ENSG00000215874,CAPNS1P1
ENSG00000215878,MARCKSL1P2
ENSG00000215908,CROCCP2
ENSG00000216285,RP11-490H24.5
ENSG00000216306,KRT19P2
ENSG00000216316,RP3-354N19.3
ENSG00000216331,HIST1H1PS1
ENSG00000216629,OR2W4P
ENSG00000216721,AC093850.1
ENSG00000216775,RP1-152L7.5
ENSG00000216802,RP11-390P2.2
ENSG00000216809,RP11-57K17.1
ENSG00000216813,RP11-812I20.2
ENSG00000216854,RPL17P26
ENSG00000216863,LY86-AS1
ENSG00000216895,AC009403.2
ENSG00000216901,AL022393.7
ENSG00000216915,RP1-97D16.1
ENSG00000216977,RPL21P65
ENSG00000216990,HSPD1P10
ENSG00000217159,LARP1P1
ENSG00000217241,CBX3P9
ENSG00000217325,PRELID1P1
ENSG00000217404,RPS4XP9
ENSG00000217512,RP11-477E3.2
ENSG00000217527,RPS16P5
ENSG00000217539,IQCB2P
ENSG00000217585,RP1-13D10.5
ENSG00000217624,RP11-204C16.4
ENSG00000217643,PTGES3P2
ENSG00000217644,RP4-803A2.1
ENSG00000217648,RP1-95L4.4
ENSG00000217702,MGC10955
ENSG00000217746,RP1-303A1.1
ENSG00000217767,RP11-160A9.2
ENSG00000217783,LDHAL6FP
ENSG00000217801,RP11-465B22.3
ENSG00000217835,RP6-159A1.2
ENSG00000217929,CICP18
ENSG00000218016,ZNF192P2
ENSG00000218018,RP4-800J21.3
ENSG00000218020,PRKRIRP5
ENSG00000218027,RP11-157J24.1
ENSG00000218052,ADAMTS7P4
ENSG00000218073,RP1-13D10.2
ENSG00000218226,TATDN2P2
ENSG00000218227,RP11-889L3.1
ENSG00000218233,NEPNP
ENSG00000218283,MORF4L1P1
ENSG00000218358,RAET1K
ENSG00000218418,RP11-296E7.1
ENSG00000218426,RP11-475C16.1
ENSG00000218490,FCF1P10
ENSG00000218510,LINC00339
ENSG00000218537,AP000350.4
ENSG00000218565,RP11-12A2.1
ENSG00000218596,RP11-2J18.1
ENSG00000218631,RP3-395C13.1
ENSG00000218676,BRD7P4
ENSG00000218682,AC010150.1
ENSG00000218690,HIST1H2APS4
ENSG00000218698,ST13P16
ENSG00000218713,RP1-34L19.1
ENSG00000218890,NUFIP1P
ENSG00000218996,RP1-99E18.2
ENSG00000219027,RPS3AP2
ENSG00000219085,NPM1P37
ENSG00000219150,RP11-569A2.2
ENSG00000219159,AC011298.2
ENSG00000219163,HMGB1P20
ENSG00000219201,RP11-181C21.4
ENSG00000219302,RP11-174C7.3
ENSG00000219355,RPL31P52
ENSG00000219395,HSPA8P15
ENSG00000219409,RP11-106E7.1
ENSG00000219433,RP11-350J20.4
ENSG00000219470,RP3-337H4.6
ENSG00000219487,RP11-365H23.1
ENSG00000219529,AP000580.1
ENSG00000219553,RP1-281H8.3
ENSG00000219608,HIGD1AP16
ENSG00000219642,BMPR1APS1
ENSG00000219665,CTD-2006C1.2
ENSG00000219712,RP11-532F6.2
ENSG00000219747,RP1-292B18.1
ENSG00000219755,RP1-199J3.5
ENSG00000219770,VN1R11P
ENSG00000219891,ZSCAN12P1
ENSG00000219902,RPL35P3
ENSG00000219926,RP11-394A14.2
ENSG00000219986,BTF3P7
ENSG00000220091,LAP3P1
ENSG00000220105,RP11-307I14.2
ENSG00000220212,OR4F1P
ENSG00000220267,ACTBP8
ENSG00000220305,HNRNPH1P1
ENSG00000220323,HIST2H2BD
ENSG00000220349,RP3-431A14.4
ENSG00000220392,FCF1P5
ENSG00000220412,RP11-95M15.2
ENSG00000220515,PGAM1P10
ENSG00000220517,ASS1P1
ENSG00000220541,RP5-1170D6.1
ENSG00000220553,RPL5P19
ENSG00000220563,PKMP3
ENSG00000220583,RPL35P2
ENSG00000220585,DDX18P6
ENSG00000220600,RP3-509I19.6
ENSG00000220635,KRASP1
ENSG00000220685,RP11-530A18.1
ENSG00000220695,RP1-121G13.3
ENSG00000220744,RPL5P18
ENSG00000220785,MTMR9LP
ENSG00000220804,AC093642.5
ENSG00000220842,RP11-572P18.1
ENSG00000220848,RPS18P9
ENSG00000220867,HSPE1P26
ENSG00000220875,HIST1H3PS1
ENSG00000220925,IGBP1-AS2
ENSG00000221817,RP11-137L10.6
ENSG00000221883,ARIH2OS
ENSG00000221930,FAM45B
ENSG00000221946,FXYD7
ENSG00000221949,C12orf61
ENSG00000221953,C1orf229
ENSG00000221962,TMEM14E
ENSG00000221990,C5orf55
ENSG00000221995,TIAF1
ENSG00000222005,LINC01118
ENSG00000222017,AC011997.1
ENSG00000222020,AC062017.1
ENSG00000222033,LINC01124
ENSG00000222035,AC079354.3
ENSG00000222041,LINC00152
ENSG00000222042,AP000233.4
ENSG00000222047,C10orf55
ENSG00000222112,RN7SKP16
ENSG00000222162,RN7SKP151
ENSG00000222337,RN7SKP225
ENSG00000222352,RN7SKP221
ENSG00000222445,RN7SKP56
ENSG00000222515,RN7SKP240
ENSG00000222714,RN7SKP38
ENSG00000222942,RN7SKP58
ENSG00000223117,RN7SKP296
ENSG00000223305,RN7SKP30
ENSG00000223308,RN7SKP101
ENSG00000223324,RN7SKP273
ENSG00000223343,RP13-131K19.2
ENSG00000223356,RP11-66D17.5
ENSG00000223361,FTH1P10
ENSG00000223373,AC108066.1
ENSG00000223379,RP11-374M1.4
ENSG00000223392,CLDN10-AS1
ENSG00000223396,RPS10P7
ENSG00000223404,LINC00397
ENSG00000223418,GS1-590J6.2
ENSG00000223459,FAM115B
ENSG00000223476,VN1R42P
ENSG00000223478,RP11-545E17.3
ENSG00000223482,NUTM2A-AS1
ENSG00000223492,RP11-15M15.1
ENSG00000223500,AC083862.6
ENSG00000223503,RP11-29H23.6
ENSG00000223504,RP11-542F9.1
ENSG00000223508,RPL23AP53
ENSG00000223509,RP11-632K20.7
ENSG00000223511,RP13-297E16.4
ENSG00000223518,CSNK1A1P1
ENSG00000223525,RABGAP1L-IT1
ENSG00000223534,HLA-DQB1-AS1
ENSG00000223546,LINC00630
ENSG00000223551,TMSB4XP4
ENSG00000223559,RP11-700P18.1
ENSG00000223561,AC003090.1
ENSG00000223564,CYP4F32P
ENSG00000223571,DHRSX-IT1
ENSG00000223575,RBMX2P3
ENSG00000223583,RP3-476K8.4
ENSG00000223584,TVP23CP1
ENSG00000223593,AL356806.3
ENSG00000223599,RP11-216N14.7
ENSG00000223612,RP11-289I10.2
ENSG00000223621,AK4P4
ENSG00000223642,AC008277.1
ENSG00000223653,RP11-131L23.1
ENSG00000223665,CTB-111F10.1
ENSG00000223685,LINC00571
ENSG00000223695,RP4-633O19__A.1
ENSG00000223697,AF230666.2
ENSG00000223703,AC027612.4
ENSG00000223704,RP1-90L6.2
ENSG00000223705,NSUN5P1
ENSG00000223718,AC093107.7
ENSG00000223719,AC024162.2
ENSG00000223724,RAD17P2
ENSG00000223725,AC007879.5
ENSG00000223734,RP11-644K8.1
ENSG00000223735,OR51B3P
ENSG00000223741,PSMD4P1
ENSG00000223745,RP4-717I23.3
ENSG00000223749,MIR503HG
ENSG00000223750,SIRPB3P
ENSG00000223756,TSSC2
ENSG00000223768,LINC00205
ENSG00000223773,CD99P1
ENSG00000223776,LGALS8-AS1
ENSG00000223784,RP11-554I8.2
ENSG00000223787,RP4-593M8.1
ENSG00000223791,UBE2E1-AS1
ENSG00000223797,ENTPD3-AS1
ENSG00000223799,IL10RB-AS1
ENSG00000223804,RP6-206I17.1
ENSG00000223820,CFL1P1
ENSG00000223823,RP11-465B22.5
ENSG00000223825,DAZAP2P1
ENSG00000223839,FAM95B1
ENSG00000223847,RP5-925F19.1
ENSG00000223849,RP11-80I15.1
ENSG00000223850,MYCNUN
ENSG00000223855,AC147651.3
ENSG00000223883,RP11-424D14.1
ENSG00000223891,OSER1-AS1
ENSG00000223893,AC096568.3
ENSG00000223910,ZNF32-AS3
ENSG00000223914,AC079630.2
ENSG00000223916,RP11-353H3.1
ENSG00000223922,ASS1P2
ENSG00000223935,AC008074.3
ENSG00000223947,AC016738.4
ENSG00000223949,RP11-24J23.2
ENSG00000223959,AFG3L1P
ENSG00000223960,AC009948.5
ENSG00000223969,AC002456.2
ENSG00000223991,AC104809.2
ENSG00000224003,CTA-407F11.6
ENSG00000224004,ATP5C1P1
ENSG00000224017,AC005022.1
ENSG00000224019,RPL21P32
ENSG00000224020,MIR181A2HG
ENSG00000224023,RP11-383C5.4
ENSG00000224029,RP11-136K14.2
ENSG00000224031,TCEAL3-AS1
ENSG00000224032,EPB41L4A-AS1
ENSG00000224039,AC091493.1
ENSG00000224043,CCNT2-AS1
ENSG00000224046,AC005076.5
ENSG00000224066,RP4-622L5.7
ENSG00000224067,RP11-430K21.2
ENSG00000224072,RP11-75A9.3
ENSG00000224078,SNHG14
ENSG00000224079,AC091729.7
ENSG00000224080,UBE2FP1
ENSG00000224083,RP11-39K24.4
ENSG00000224086,LL22NC03-86G7.1
ENSG00000224097,RP11-472B18.1
ENSG00000224114,RP11-343H5.4
ENSG00000224129,DPPA2P2
ENSG00000224137,AC079767.4
ENSG00000224142,AMMECR1-IT1
ENSG00000224152,AC009506.1
ENSG00000224165,DNAJC27-AS1
ENSG00000224183,SDHDP6
ENSG00000224184,AC096559.1
ENSG00000224185,SNX18P9
ENSG00000224186,C5orf66
ENSG00000224209,LINC00466
ENSG00000224216,RP13-228J13.1
ENSG00000224220,AC104699.1
ENSG00000224221,RPS6P8
ENSG00000224224,HAUS1P2
ENSG00000224227,OR2L1P
ENSG00000224232,AC110299.5
ENSG00000224236,MRRFP1
ENSG00000224255,PDCL3P6
ENSG00000224259,LINC01133
ENSG00000224261,RP11-179G5.1
ENSG00000224271,RP11-191L9.4
ENSG00000224272,AC114730.3
ENSG00000224273,AC005077.7
ENSG00000224281,SLC25A5-AS1
ENSG00000224286,LINC01142
ENSG00000224287,MSL3P1
ENSG00000224292,AF196972.9
ENSG00000224294,RP3-326I13.1
ENSG00000224295,AC087380.14
ENSG00000224309,ANKRD30BP2
ENSG00000224310,AC012317.1
ENSG00000224315,RPL7P7
ENSG00000224356,RP11-151A6.4
ENSG00000224358,RP11-466F5.8
ENSG00000224376,AC017104.6
ENSG00000224391,AC073321.3
ENSG00000224396,METTL15P3
ENSG00000224402,OR6D1P
ENSG00000224406,RP11-48F14.1
ENSG00000224411,RP11-1033A18.1
ENSG00000224415,RPL19P12
ENSG00000224418,STK24-AS1
ENSG00000224424,PRKAR2A-AS1
ENSG00000224426,SLC31A1P1
ENSG00000224429,LINC00422
ENSG00000224430,MKRN5P
ENSG00000224442,AC017035.2
ENSG00000224451,ATP5F1P1
ENSG00000224464,PGAM1P6
ENSG00000224471,RP11-522L3.6
ENSG00000224473,RP11-449I17.5
ENSG00000224475,AC073900.4
ENSG00000224478,RP11-13P5.1
ENSG00000224479,AC136289.1
ENSG00000224498,MAPKAPK5P1
ENSG00000224505,AC002117.1
ENSG00000224511,LINC00365
ENSG00000224520,KRT8P45
ENSG00000224521,RP11-438F14.3
ENSG00000224530,PPIAP10
ENSG00000224533,TMLHE-AS1
ENSG00000224536,RP11-134G8.7
ENSG00000224546,EIF4BP3
ENSG00000224547,AC023669.2
ENSG00000224553,AC008065.1
ENSG00000224557,HLA-DPB2
ENSG00000224559,LINC01087
ENSG00000224565,RP1-148H17.1
ENSG00000224566,FAM96AP2
ENSG00000224577,LINC01117
ENSG00000224592,RP5-884C9.2
ENSG00000224596,ZMIZ1-AS1
ENSG00000224597,PTCHD3P1
ENSG00000224609,RP11-470E16.1
ENSG00000224610,RP11-265P11.1
ENSG00000224614,TNK2-AS1
ENSG00000224616,RP11-305E17.6
ENSG00000224621,RP11-276H7.3
ENSG00000224626,AC106053.1
ENSG00000224628,RP5-854E16.2
ENSG00000224631,RP11-51O6.1
ENSG00000224635,RP4-564F22.5
ENSG00000224652,LINC00885
ENSG00000224660,SH3BP5-AS1
ENSG00000224668,IPO8P1
ENSG00000224669,RP11-561N12.1
ENSG00000224672,AC007272.3
ENSG00000224687,RASAL2-AS1
ENSG00000224698,RP11-131J3.1
ENSG00000224699,LAMTOR5-AS1
ENSG00000224707,E2F3-IT1
ENSG00000224715,CITF22-49D8.1
ENSG00000224717,RP11-576D8.4
ENSG00000224725,CEP57L1P1
ENSG00000224728,AC090945.1
ENSG00000224732,MAGEA7P
ENSG00000224738,AC099850.1
ENSG00000224745,RP11-380G5.2
ENSG00000224763,FDPSP8
ENSG00000224765,RP1-137H15.2
ENSG00000224769,AC069213.1
ENSG00000224775,BRAFP1
ENSG00000224776,RP11-361A21.1
ENSG00000224786,CETN4P
ENSG00000224789,AC012363.4
ENSG00000224790,AP000704.5
ENSG00000224796,RPL32P1
ENSG00000224802,TUBB4BP2
ENSG00000224812,TMEM72-AS1
ENSG00000224820,BTF3P4
ENSG00000224821,COL4A2-AS2
ENSG00000224830,OR2X1P
ENSG00000224831,RP11-651P23.4
ENSG00000224839,AC093698.2
ENSG00000224843,LINC00240
ENSG00000224856,RP4-796I17.5
ENSG00000224858,RPL29P11
ENSG00000224861,YBX1P1
ENSG00000224870,RP4-758J18.2
ENSG00000224875,AC083949.1
ENSG00000224885,TSSC1-IT1
ENSG00000224886,BEND3P3
ENSG00000224888,RP5-1142A6.2
ENSG00000224892,RPS4XP16
ENSG00000224895,VPS26BP1
ENSG00000224897,POT1-AS1
ENSG00000224903,AC005534.8
ENSG00000224905,AP001347.6
ENSG00000224914,LINC00863
ENSG00000224934,RP11-441O15.3
ENSG00000224939,LINC00184
ENSG00000224942,RP11-51C14.1
ENSG00000224945,RP11-82L18.2
ENSG00000224950,RP5-1086K13.1
ENSG00000224959,AC017002.2
ENSG00000224961,RP1-278O22.1
ENSG00000224969,RP11-54O7.11
ENSG00000224972,RP11-403H13.1
ENSG00000224975,INE1
ENSG00000224985,RP11-297K8.2
ENSG00000224988,RP11-409K20.7
ENSG00000224992,RP11-295G24.5
ENSG00000225008,RP13-228J13.6
ENSG00000225014,KCTD9P1
ENSG00000225022,UBE2D3P1
ENSG00000225025,KIF4CP
ENSG00000225031,EIF4BP7
ENSG00000225032,RP11-228B15.4
ENSG00000225039,LINC01058
ENSG00000225051,HMGB3P22
ENSG00000225057,AC096574.4
ENSG00000225062,AC021016.6
ENSG00000225077,LINC00337
ENSG00000225078,RP11-123N4.4
ENSG00000225079,FTH1P22
ENSG00000225092,RP11-405O10.2
ENSG00000225093,RPL3P7
ENSG00000225094,SETP20
ENSG00000225101,OR52K3P
ENSG00000225111,AC083900.1
ENSG00000225113,RP5-1160K1.3
ENSG00000225125,RANP4
ENSG00000225133,MORF4L1P4
ENSG00000225137,DYNC1I2P1
ENSG00000225138,CTD-2228K2.7
ENSG00000225151,GOLGA2P7
ENSG00000225154,RP11-184J23.2
ENSG00000225156,AC012354.6
ENSG00000225159,NPM1P39
ENSG00000225163,LINC00618
ENSG00000225170,RP5-828K20.1
ENSG00000225171,DUTP6
ENSG00000225177,RP11-390P2.4
ENSG00000225178,RPSAP56
ENSG00000225187,AC073283.7
ENSG00000225192,ZNF33BP1
ENSG00000225193,RPS12P26
ENSG00000225200,AB019441.29
ENSG00000225203,TBC1D4-AS1
ENSG00000225205,AC093818.1
ENSG00000225210,AL589743.1
ENSG00000225213,RP11-197M22.2
ENSG00000225215,SMARCE1P1
ENSG00000225217,HSPA7
ENSG00000225224,RP4-814D15.2
ENSG00000225235,DDX26B-AS1
ENSG00000225246,RPS2P1
ENSG00000225251,RPL5P25
ENSG00000225255,LA16c-83F12.6
ENSG00000225259,ST13P6
ENSG00000225265,RP11-378J18.3
ENSG00000225282,AP000350.6
ENSG00000225285,RP4-758J18.10
ENSG00000225300,RP11-439E19.1
ENSG00000225313,RP11-415J8.3
ENSG00000225314,AC018634.9
ENSG00000225321,RP5-828K20.2
ENSG00000225329,RP11-325F22.5
ENSG00000225331,AP001055.6
ENSG00000225335,XXbac-B476C20.9
ENSG00000225339,RP11-513I15.6
ENSG00000225342,AC079630.4
ENSG00000225345,SNX18P3
ENSG00000225349,RP11-820K3.2
ENSG00000225356,RP11-433O3.1
ENSG00000225357,RPF2P1
ENSG00000225361,PPP1R26-AS1
ENSG00000225369,AC009506.2
ENSG00000225370,AC011515.2
ENSG00000225377,RP5-1103G7.4
ENSG00000225393,RP11-218L14.4
ENSG00000225401,TGIF2P1
ENSG00000225402,AC010878.3
ENSG00000225406,AC080125.1
ENSG00000225408,RP11-207C16.4
ENSG00000225411,RP11-764K9.1
ENSG00000225420,AC104134.2
ENSG00000225421,AC019330.1
ENSG00000225423,TNPO1P1
ENSG00000225431,AP001626.1
ENSG00000225439,BOLA3-AS1
ENSG00000225447,RPS15AP10
ENSG00000225450,RP3-508I15.14
ENSG00000225462,FDPSP1
ENSG00000225463,ZNF70P1
ENSG00000225470,JPX
ENSG00000225479,PLCB1-IT1
ENSG00000225484,RP11-773D16.1
ENSG00000225489,RP11-390F4.3
ENSG00000225492,GBP1P1
ENSG00000225498,AC002064.5
ENSG00000225506,CYP4A22-AS1
ENSG00000225511,LINC00475
ENSG00000225513,RP11-165N19.2
ENSG00000225514,MTND1P34
ENSG00000225519,RP11-236B18.2
ENSG00000225521,AC005237.4
ENSG00000225527,RP11-383B4.4
ENSG00000225535,AC068610.3
ENSG00000225544,KB-1027C11.4
ENSG00000225548,AC098973.2
ENSG00000225557,Z95114.6
ENSG00000225568,RP11-384B12.3
ENSG00000225573,RPL35P5
ENSG00000225580,RP1-159M24.1
ENSG00000225595,XXbac-BPG308K3.6
ENSG00000225611,RP11-70C1.1
ENSG00000225630,MTND2P28
ENSG00000225637,AP001046.6
ENSG00000225643,RP11-70P17.1
ENSG00000225648,SBDSP1
ENSG00000225655,RP11-143M1.2
ENSG00000225665,SAR1P3
ENSG00000225670,CTA-134P22.2
ENSG00000225671,FCF1P6
ENSG00000225672,CCNT2P1
ENSG00000225673,RP11-641C17.3
ENSG00000225674,IPO7P2
ENSG00000225675,RP4-784A16.5
ENSG00000225680,AL163953.2
ENSG00000225684,FAM225B
ENSG00000225693,RP11-54K16.2
ENSG00000225726,AC007000.10
ENSG00000225733,FGD5-AS1
ENSG00000225746,AL132709.5
ENSG00000225755,RP11-267N12.2
ENSG00000225756,DBH-AS1
ENSG00000225760,LINC00431
ENSG00000225764,LEPREL1-AS1
ENSG00000225779,RP4-603I14.3
ENSG00000225783,MIAT
ENSG00000225791,TRAM2-AS1
ENSG00000225792,AC004540.4
ENSG00000225793,RP1-234P15.4
ENSG00000225806,RP1-309F20.3
ENSG00000225808,DNAJC19P5
ENSG00000225822,UBXN7-AS1
ENSG00000225849,MKRN7P
ENSG00000225854,RP11-569G9.7
ENSG00000225855,RUSC1-AS1
ENSG00000225864,HCG4P11
ENSG00000225868,AC016582.2
ENSG00000225872,AC002398.5
ENSG00000225873,LINC00694
ENSG00000225877,AC004603.4
ENSG00000225880,LINC00115
ENSG00000225883,BMS1P11
ENSG00000225885,AC023590.1
ENSG00000225886,RP11-288L9.4
ENSG00000225889,AC074289.1
ENSG00000225900,HSPE1P13
ENSG00000225914,XXbac-BPG154L12.4
ENSG00000225931,RP3-395M20.7
ENSG00000225932,CTAGE4
ENSG00000225953,SATB2-AS1
ENSG00000225963,AC009950.2
ENSG00000225964,AC017076.5
ENSG00000225975,AC074138.3
ENSG00000225978,HAR1A
ENSG00000225982,RP11-538D16.3
ENSG00000225991,RP11-731I19.1
ENSG00000226007,RP11-211N8.2
ENSG00000226009,KCNIP2-AS1
ENSG00000226010,RP11-403E24.1
ENSG00000226024,COX5BP7
ENSG00000226025,LGALS17A
ENSG00000226026,RP11-57H12.3
ENSG00000226029,RP4-798A10.2
ENSG00000226036,RP11-338C15.2
ENSG00000226045,AC009274.6
ENSG00000226048,YBX1P8
ENSG00000226049,TLK2P1
ENSG00000226051,ZNF503-AS1
ENSG00000226054,MEMO1P1
ENSG00000226055,PAICSP1
ENSG00000226056,MTND4P32
ENSG00000226066,AC009541.1
